max_stretch,max_chord_size,note_density,left_hand_activity,avg_tempo,dynamic_range,poly_voice_count,octave_jump_frequency,thirds_frequency,polyrhythm_score,midi_filename
48.0,5,8.210306406685238,0.3287531806615776,120.0,0.0,1.0,0.5632772494513534,0.1895424836601307,0.03728070175438596,adalid-marcial-del-un-recuerdo-wjsopn534so.mid
63.0,8,11.070945945945946,0.2871528837351236,120.0,0.0,1.0,0.49246889325474785,0.171939477303989,0.03926701570680628,adams-a-emmett-the-bells-of-st-mary-s-0dujykfqvc4.mid
48.0,7,16.47142857142857,0.3148308759757155,120.0,0.0,1.0,0.3270189431704885,0.1813186813186813,0.0199203187250996,adams-clifford-hanky-pank-yvyoomanv8k.mid
72.0,9,17.014285714285716,0.353904282115869,120.0,0.0,1.0,0.438496583143508,0.1975806451612903,0.02161547212741752,adams-clifford-ink-splotch-rag-uw7muvswuuu.mid
37.0,11,10.41409691629956,0.338409475465313,120.0,0.0,1.0,0.4631449631449631,0.22192513368983957,0.05766871165644172,adams-ernest-harry-afterwhiles-bf-x-6zgwcs.mid
54.0,9,9.815415821501015,0.2758834469931804,120.0,0.0,1.0,0.4693366708385482,0.19753086419753085,0.06125,adams-ernest-harry-evening-invocation-vsq8voybe0i.mid
52.0,7,14.160982264665757,0.42947976878612715,120.0,0.0,1.0,0.645760743321719,0.16533333333333333,0.02320185614849188,adams-g-w-the-cake-winner-jpgn53cnzoa.mid
55.0,4,6.319829424307036,0.4885290148448043,120.0,0.0,1.0,0.5274725274725275,0.2701298701298701,0.05850091407678245,adams-mrs-crosby-barcarolle-op-2-4yd9rwlxkf4.mid
45.0,8,12.541666666666666,0.45514950166112955,120.0,0.0,1.0,0.41252006420545745,0.15139442231075698,0.04807692307692308,adiego-navarro-tomás-fidela-ub0my6r4roa.mid
45.0,8,12.541666666666666,0.45514950166112955,120.0,0.0,1.0,0.41252006420545745,0.15139442231075698,0.04807692307692308,adiego-navarro-tomás-fidelidad-ub0my6r4roa.mid
45.0,8,12.541666666666666,0.45514950166112955,120.0,0.0,1.0,0.41252006420545745,0.15139442231075698,0.04807692307692308,adiego-navarro-tomás-gitanilla-ub0my6r4roa.mid
45.0,8,12.541666666666666,0.45514950166112955,120.0,0.0,1.0,0.41252006420545745,0.15139442231075698,0.04807692307692308,adiego-navarro-tomás-modestia-ub0my6r4roa.mid
60.0,9,19.897727272727273,0.34437464306110793,120.0,0.0,1.0,0.3154875717017208,0.1320754716981132,0.026717557251908396,adler-bernard-dat-lovin-rag-aahg5-lm4qw.mid
36.0,7,7.9425742574257425,0.193717277486911,120.0,0.0,1.0,0.3678474114441417,0.17579250720461095,0.058503401360544216,adler-vincent-2-impromptus-op-1-dtny0zzhnxa.mid
64.0,8,11.116322226908478,0.4933527590602805,120.0,0.0,1.0,0.5591677503250976,0.12358337830545062,0.019824504387390314,adler-vincent-grande-marche-op-24-cvchkbwlaca.mid
53.0,7,8.055818589583852,0.49925760950259834,120.0,0.0,1.0,0.40384615384615385,0.164021164021164,0.037274315666860805,adler-vincent-valse-rococo-op-11-eegaa-igzcg.mid
69.0,11,22.734782608695653,0.3566647542551157,120.0,0.0,1.0,0.43701492537313436,0.14705882352941177,0.016706443914081145,ager-milton-high-brown-blues-sfyddlhrb7a.mid
43.0,5,6.6096912696790024,0.5152190051967335,120.0,0.0,1.0,0.501577287066246,0.17096774193548386,0.06827731092436974,aggházy-károly-6-lieder-op-30-tv2lrf0cmcu.mid
40.0,5,6.1760164693772515,0.342,120.0,0.0,1.0,0.38672438672438675,0.18813905930470348,0.06051873198847262,agnew-roy-2-piano-pieces-fxjoaqcbkvw.mid
40.0,5,6.1760164693772515,0.342,120.0,0.0,1.0,0.38672438672438675,0.18813905930470348,0.06051873198847262,agnew-roy-2-piano-solos-fxjoaqcbkvw.mid
40.0,5,6.1760164693772515,0.342,120.0,0.0,1.0,0.38672438672438675,0.18813905930470348,0.06051873198847262,agnew-roy-2-pieces-fxjoaqcbkvw.mid
40.0,5,6.1760164693772515,0.342,120.0,0.0,1.0,0.38672438672438675,0.18813905930470348,0.06051873198847262,agnew-roy-2-songs-fxjoaqcbkvw.mid
28.0,4,2.810079901659496,0.31758530183727035,120.0,0.0,1.0,0.15960912052117263,0.19230769230769232,0.17532467532467533,agnew-roy-3-lyrics-94gtiasl6q8.mid
39.0,4,3.482673267326733,0.4605543710021322,120.0,0.0,1.0,0.38341968911917096,0.24,0.1731266149870801,agnew-roy-3-poems-lnkv0t-pvny.mid
50.0,5,4.246153846153846,0.5560640732265446,120.0,0.0,1.0,0.31626506024096385,0.20384615384615384,0.16516516516516516,agnew-roy-3-preludes-0fzvvflvra.mid
43.0,6,10.699875466998755,0.33100558659217877,120.0,0.0,1.0,0.3538647342995169,0.177319587628866,0.06393244873341375,agnew-roy-a-dance-impression-d3emh3txksk.mid
36.0,4,7.247476786435204,0.28609625668449196,120.0,0.0,1.0,0.3408723747980614,0.1807465618860511,0.1,agnew-roy-a-may-day-wcnxeoofe90.mid
33.0,6,5.864370290635091,0.4280469897209985,120.0,0.0,1.0,0.18404907975460122,0.25,0.06740196078431372,agnew-roy-an-autumn-morning-kbcerxrdtps.mid
31.0,6,8.615746180963573,0.11620294599018004,120.0,0.0,1.0,0.25609756097560976,0.16770186335403728,0.10030395136778116,agnew-roy-australian-forest-pieces-4drd-htq6ok.mid
42.0,4,4.207573632538569,0.2853333333333333,120.0,0.0,1.0,0.29250457038391225,0.2025,0.10401459854014598,agnew-roy-before-dawn-mfz6ruskaoy.mid
34.0,6,5.670221493027071,0.3845486111111111,120.0,0.0,1.0,0.21910828025477708,0.25217391304347825,0.08396946564885496,agnew-roy-contrasts-zlkswow5-54.mid
60.0,10,12.46927374301676,0.4687194525904203,120.0,0.0,1.0,0.25950570342205326,0.2231686541737649,0.04748338081671415,agnew-roy-dance-of-the-wild-men-eogmmiz0ife.mid
58.0,5,7.8471772130308715,0.46635367762128327,120.0,0.0,1.0,0.28632175761871015,0.19029126213592232,0.056657223796033995,agnew-roy-drifting-mists-sgydi9d-oga.mid
43.0,5,12.079365079365079,0.4520367936925099,120.0,0.0,1.0,0.19904076738609114,0.21715817694369974,0.037125748502994015,agnew-roy-elf-dance-ph5jmynzilu.mid
80.0,8,10.157333333333334,0.36361249671829876,120.0,0.0,1.0,0.3755247691015953,0.25867609254498714,0.022035676810073453,agnew-roy-fantasie-sonata-l7ysslhmwqu.mid
70.0,7,8.904701397712834,0.2671232876712329,120.0,0.0,1.0,0.5300751879699248,0.16597510373443983,0.1050656660412758,agnew-roy-green-valley-mbdwid6bwqu.mid
43.0,5,6.636709298306257,0.1375,120.0,0.0,1.0,0.5770609318996416,0.1774193548387097,0.05366726296958855,agnew-roy-holiday-suite-p6kk1omvvpk.mid
66.0,7,5.513575967648758,0.3319362950544845,120.0,0.0,1.0,0.38854296388542964,0.19285714285714287,0.10572139303482588,agnew-roy-poem-no-1-ghwfsi-4ltg.mid
40.0,5,4.206185567010309,0.3453996983408748,120.0,0.0,1.0,0.22580645161290322,0.21700879765395895,0.11158798283261803,agnew-roy-prelude-no-1-ghtoidc0hpk.mid
40.0,5,2.6697038724373576,0.32593856655290104,120.0,0.0,1.0,0.18004338394793926,0.15584415584415584,0.1471861471861472,agnew-roy-prelude-no-4-3vauaxspwfy.mid
46.0,6,13.181141439205955,0.21385542168674698,120.0,0.0,1.0,0.3151432469304229,0.21635883905013192,0.04632152588555858,agnew-roy-rabbit-hill-ivrpfk-odoa.mid
34.0,5,4.101215905356556,0.4096153846153846,120.0,0.0,1.0,0.3128491620111732,0.20784313725490197,0.13649025069637882,agnew-roy-rural-sketches-zagqd-jcgf8.mid
57.0,8,8.849369280237447,0.39778634915311084,120.0,0.0,1.0,0.4581836839404823,0.1959937156323645,0.025134649910233394,agnew-roy-sonata-ballade-mxyvx1yfdhm.mid
59.0,7,10.336704342653183,0.6015193370165746,120.0,0.0,1.0,0.2911392405063291,0.2089041095890411,0.0449438202247191,agnew-roy-trains-tmt6kyhk1vy.mid
29.0,5,6.034373010821133,0.2873417721518987,120.0,0.0,1.0,0.20227272727272727,0.16725978647686832,0.10430839002267574,agnew-roy-youthful-fancies-yik8ratmelo.mid
40.0,7,9.69241475295755,0.27570361860999426,120.0,0.0,1.0,0.22287390029325513,0.24448217317487267,0.0400390625,aguirre-julián-gato-w9cjqxt12ya.mid
46.0,6,8.541666666666666,0.38439024390243903,120.0,0.0,1.0,0.36988847583643125,0.25650557620817843,0.05194805194805195,aitken-george-sérénade-op-17-1e3xi4ubm98.mid
48.0,7,8.021729807005004,0.33875106928999144,120.0,0.0,1.0,0.5077519379844961,0.17830188679245282,0.035506778566817304,ajith-sriram-winter-night-op-1-q5xi-3xarzy.mid
55.0,7,11.449709970449819,0.45377380133058043,120.0,0.0,1.0,0.4580152671755725,0.09398907103825137,0.017167381974248927,akimenko-theodore-3-danses-idylliques-op-35-zp-odj7dbsw.mid
45.0,5,6.426091530773277,0.3831041257367387,120.0,0.0,1.0,0.37697160883280756,0.17268041237113402,0.08346456692913386,akimenko-theodore-3-morceaux-op-16-k1fgrym4w6s.mid
45.0,5,6.426091530773277,0.3831041257367387,120.0,0.0,1.0,0.37697160883280756,0.17268041237113402,0.08346456692913386,akimenko-theodore-3-morceaux-op-27-k1fgrym4w6s.mid
53.0,8,7.333994053518335,0.32432432432432434,120.0,0.0,1.0,0.4247422680412371,0.16666666666666666,0.07818930041152264,akimenko-theodore-3-pieces-op-60bis-bt3hqwirzb4.mid
36.0,4,3.714987714987715,0.4021164021164021,120.0,0.0,1.0,0.4412313432835821,0.18213058419243985,0.0782851817334576,akimenko-theodore-5-morceaux-op-21-l7fllaw0cno.mid
55.0,6,5.154913936701832,0.17578629900904783,120.0,0.0,1.0,0.38481449525452976,0.17421602787456447,0.0706896551724138,akimenko-theodore-5-preludes-op-23-5i4tmv9ner4.mid
36.0,7,10.535259133389975,0.23032258064516128,120.0,0.0,1.0,0.41952789699570814,0.19090909090909092,0.04608788853161844,akimenko-theodore-au-coin-du-feu-op-28-12uyxcyd4qu.mid
40.0,8,10.071924679734527,0.4564178006620081,120.0,0.0,1.0,0.3127317676143387,0.20452209660842754,0.030265596046942556,akimenko-theodore-eclogue-op-12-3jolaym6bvw.mid
36.0,5,5.625453665618195,0.27303225806451614,120.0,0.0,1.0,0.3548611111111111,0.1787372330547818,0.03713988198542173,akimenko-theodore-jeux-op-34-ot9uppgqty4.mid
72.0,7,4.360984756415153,0.37378176953946113,120.0,0.0,1.0,0.3602872307211989,0.22341337907375644,0.03870162297128589,akimenko-theodore-sonate-fantastique-op-44-0r39bx38mqe.mid
36.0,6,3.2463007159904533,0.08248786943096603,120.0,0.0,1.0,0.3014223194748359,0.2598371777476255,0.06068890103881903,akimenko-theodore-uranie-op-25-ktsznil9ps0.mid
50.0,7,6.556663644605621,0.461283185840708,120.0,0.0,1.0,0.4404096834264432,0.19076923076923077,0.06511627906976744,aksakov-sergey-4-pieces-cje1utvreyu.mid
46.0,6,11.636363636363637,0.33203125,120.0,0.0,1.0,0.47797716150081565,0.2506393861892583,0.029315960912052116,aksyonov-semyon-etude-in-g-major-atoyzoojndw.mid
60.0,7,12.513051305130514,0.2844195079844627,120.0,0.0,1.0,0.38782608695652177,0.1771058315334773,0.026064291920069503,alain-albert-espagnolerie-ts4ptlwdmmg.mid
52.0,5,5.917695473251029,0.30598052851182195,120.0,0.0,1.0,0.3401015228426396,0.21855345911949686,0.058823529411764705,alain-albert-nocturne-xzxp2pzwhs4.mid
49.0,8,9.26,0.4017278617710583,120.0,0.0,1.0,0.596401028277635,0.2632850241545894,0.04878048780487805,alais-juan-6-estilos-criollos-op-8-5wco0fw3ubo.mid
52.0,8,9.789990186457311,0.47714514835605454,120.0,0.0,1.0,0.6115214180206795,0.2125340599455041,0.04277286135693215,alais-juan-arturo-6tsc4acsbna.mid
55.0,7,17.726572528883185,0.36997610254182056,120.0,0.0,1.0,0.3387967605090629,0.22005208333333334,0.015230383651436284,alard-charles-2-morceaux-mni8ilwgyfu.mid
63.0,7,9.297939483942825,0.3143267848586488,120.0,0.0,1.0,0.37305699481865284,0.2441430332922318,0.027366863905325445,alary-joseph-brise-printanière-e-xih41-iza.mid
76.0,6,7.9140625,0.4432379072063179,120.0,0.0,1.0,0.4048582995951417,0.18229166666666666,0.05858585858585859,alary-joseph-sérénade-de-pierrot-à-colombine-op-21-htoowt6-wki.mid
44.0,8,8.17361111111111,0.6253186066270179,120.0,0.0,1.0,0.4032520325203252,0.25139664804469275,0.03409090909090909,alba-antonio-a-ella-fwb-fpl8bsg.mid
52.0,8,9.248167539267016,0.47593167701863354,120.0,0.0,1.0,0.5473457675753228,0.15542168674698795,0.02795698924731183,alba-antonio-amor-naciente-op-21-wy1jnof4rno.mid
43.0,6,5.507853403141361,0.6007604562737643,120.0,0.0,1.0,0.6085106382978723,0.1891025641025641,0.044585987261146494,alba-antonio-brisas-porteñas-op-11-iuz5tvwlfcs.mid
48.0,7,6.356786200635497,0.4987146529562982,120.0,0.0,1.0,0.487256371814093,0.19210526315789472,0.040419161676646706,alba-antonio-ecos-de-becos-op-12-ktboy5tppva.mid
36.0,5,7.3061224489795915,0.638268156424581,120.0,0.0,1.0,0.45454545454545453,0.13043478260869565,0.050666666666666665,alba-antonio-el-ensueño-op-16-mlv9ml6taiw.mid
43.0,6,5.667379221889696,0.5847917923958962,120.0,0.0,1.0,0.4900105152471083,0.20588235294117646,0.01995798319327731,alba-antonio-fué-un-sueño-op-57-rgkppwfczm8.mid
48.0,9,10.667110741049125,0.4582240539527913,120.0,0.0,1.0,0.5628908964558721,0.2523364485981308,0.025,alba-antonio-penas-op-81-rrbdibzeza4.mid
36.0,6,4.944421228583368,0.592292089249493,120.0,0.0,1.0,0.4539877300613497,0.1859504132231405,0.11314984709480122,alba-antonio-pensando-en-ti-op-9-macqttuziry.mid
48.0,5,8.436363636363636,0.5258620689655172,120.0,0.0,1.0,0.6050955414012739,0.12437810945273632,0.0423728813559322,alba-antonio-pitios-plrd1p-349c.mid
43.0,6,7.634615384615385,0.6599496221662469,120.0,0.0,1.0,0.3399258343634116,0.16844919786096257,0.02962962962962963,alba-antonio-sensitiva-kzksx7othk4.mid
43.0,7,6.586734693877551,0.65143299767622,120.0,0.0,1.0,0.42462311557788945,0.17346938775510204,0.030112923462986198,alba-antonio-siempre-tuyo-xbl00tz5khq.mid
52.0,6,8.333333333333334,0.5796078431372549,120.0,0.0,1.0,0.5080645161290323,0.24393063583815028,0.022834116856950974,alba-antonio-suspiros-del-alma-op-90-3tmpxmejegm.mid
45.0,7,5.644991212653778,0.702988792029888,120.0,0.0,1.0,0.3920653442240373,0.18087318087318088,0.027972027972027972,alba-antonio-vals-español-op-35-2asgunowr2k.mid
60.0,8,12.384594667384864,0.49947807933194155,120.0,0.0,1.0,0.37620357634112794,0.17715617715617715,0.019243986254295534,albert-charles-d-iolanthe-quadrille-l-ybtncl9xi.mid
60.0,8,12.384594667384864,0.49947807933194155,120.0,0.0,1.0,0.37620357634112794,0.17715617715617715,0.019243986254295534,albert-charles-d-palermo-quadrille-l-ybtncl9xi.mid
48.0,10,13.487433358720487,0.39793325427748605,120.0,0.0,1.0,0.40784982935153585,0.16230366492146597,0.024307036247334754,albert-charles-d-patience-lancers-3seufpic-ry.mid
60.0,8,12.384594667384864,0.49947807933194155,120.0,0.0,1.0,0.37620357634112794,0.17715617715617715,0.019243986254295534,albert-charles-d-patience-quadrille-l-ybtncl9xi.mid
48.0,10,13.487433358720487,0.39793325427748605,120.0,0.0,1.0,0.40784982935153585,0.16230366492146597,0.024307036247334754,albert-charles-d-patience-waltz-3seufpic-ry.mid
62.0,9,12.823720970091696,0.4367281475541299,120.0,0.0,1.0,0.5160607130250617,0.19416590701914313,0.013761467889908258,albert-charles-d-sweethearts-waltz-h0afojy2-1m.mid
44.0,8,12.462211546710131,0.47910127209648107,120.0,0.0,1.0,0.5130368098159509,0.18808193668528864,0.02108087389804523,albert-charles-d-the-pirates-of-penzance-galop-aye0hoqipdo.mid
44.0,8,12.462211546710131,0.47910127209648107,120.0,0.0,1.0,0.5130368098159509,0.18808193668528864,0.02108087389804523,albert-charles-d-the-pirates-of-penzance-polka-aye0hoqipdo.mid
44.0,8,12.462211546710131,0.47910127209648107,120.0,0.0,1.0,0.5130368098159509,0.18808193668528864,0.02108087389804523,albert-charles-d-the-pirates-of-penzance-waltz-aye0hoqipdo.mid
77.0,11,9.449281743629259,0.3933039770741595,120.0,0.0,1.0,0.4016517389787135,0.18608257414227564,0.009304489416143289,albert-eugen-d-piano-sonata-op-10-67izqaah6pc.mid
33.0,5,4.873096446700508,0.39166666666666666,120.0,0.0,1.0,0.36023054755043227,0.19771863117870722,0.10057471264367816,albery-dorothy-prelude-in-d-flat-major-92wqar55u0o.mid
28.0,5,2.100200400801603,0.2748091603053435,120.0,0.0,1.0,0.28205128205128205,0.07339449541284404,0.21019108280254778,albrecht-ludwig-elegy-in-a-flat-major-vc7fn8yzlrs.mid
52.0,10,11.915492957746478,0.11583924349881797,120.0,0.0,1.0,0.4062717770034843,0.16666666666666666,0.057799442896935935,alburger-mark-nocturnes-for-insomniacs-op-10-q1zzfqcpcca.mid
79.0,5,8.948743718592965,0.44923629829290207,120.0,0.0,1.0,0.16494845360824742,0.2753623188405797,0.030882352941176472,alburger-mark-the-twelve-fingers-op-8-zumcv1zuubw.mid
24.0,5,5.0,0.25,120.0,0.0,1.0,0.39215686274509803,0.11538461538461539,0.25,alburger-mark-variations-and-theme-op-6-dxxgrm4jbi.mid
48.0,6,9.173688996665657,0.3893735130848533,120.0,0.0,1.0,0.30751577739529545,0.20395869191049915,0.03784403669724771,albéniz-isaac-12-piezas-características-op-92-v7xupiigqio.mid
40.0,6,6.7473769168684425,0.3598086124401914,120.0,0.0,1.0,0.33083832335329344,0.1844888366627497,0.03590127150336574,albéniz-isaac-2-danzas-espagñoles-op-164-ato2vukc-ic.mid
48.0,4,6.553108555837069,0.46395431834404,120.0,0.0,1.0,0.49221789883268485,0.18533333333333332,0.06899902818270165,albéniz-isaac-6-pequeños-valses-op-25-uaimwihgism.mid
48.0,6,12.062898427539311,0.16234498308906425,120.0,0.0,1.0,0.2665466006303467,0.22965779467680608,0.023402340234023402,albéniz-isaac-7-estudios-en-los-tonos-naturales-mayores-op-65-ca1ooatfqfq.mid
80.0,7,11.126746987951806,0.3161568161568162,120.0,0.0,1.0,0.34496964440589767,0.22847265870521685,0.021244309559939303,albéniz-isaac-azulejos-uymnep83esw.mid
52.0,7,11.41509861709363,0.25166825548141086,120.0,0.0,1.0,0.35789919525624736,0.203125,0.021168501270110076,albéniz-isaac-barcarola-op-23-dj3qmtecqoa.mid
48.0,8,12.846552411319252,0.234301315462894,120.0,0.0,1.0,0.3310281235592439,0.17398945518453426,0.022119815668202765,albéniz-isaac-champagne-valse-d2rqlrjzmjs.mid
60.0,8,17.674740484429066,0.18145206398926053,120.0,0.0,1.0,0.2069046500704556,0.24758110415480933,0.014322610941535571,albéniz-isaac-deseo-op-40-rm89owmizj0.mid
51.0,5,5.295552200673557,0.2836842105263158,120.0,0.0,1.0,0.37610619469026546,0.18215962441314554,0.07885040530582167,albéniz-isaac-espagne--souvenirs--4khim5fu438.mid
72.0,6,7.393733873940287,0.21751615218951903,120.0,0.0,1.0,0.3158183815452215,0.21120448179271709,0.016840563792787845,albéniz-isaac-españa-op-165-usd5lycyxhy.mid
55.0,7,12.48832555036691,0.3021367521367521,120.0,0.0,1.0,0.2745263157894737,0.24752475247524752,0.01978114478114478,albéniz-isaac-estudio-impromptu-op-56-g47zqyxr7fe.mid
78.0,8,10.57270317450055,0.28079187254374377,120.0,0.0,1.0,0.32740487387772554,0.19968491532099253,0.003733682950464573,albéniz-isaac-iberia-shxne4kc6m8.mid
64.0,7,10.460068736529388,0.293370756482224,120.0,0.0,1.0,0.2762193580995704,0.22517552657973922,0.012632642748863061,albéniz-isaac-l-automne-valse-op-170-jvqghvllwm8.mid
62.0,7,8.606380174004746,0.2878323734836417,120.0,0.0,1.0,0.2941381109758219,0.2315947092587971,0.01808695652173913,albéniz-isaac-la-vega-xkxhtgrmdfk.mid
33.0,7,8.615384615384615,0.13418235511258766,120.0,0.0,1.0,0.16627634660421545,0.28485964104924066,0.019022534386889084,albéniz-isaac-les-saisons-op-201-3tn5mkzkhqq.mid
52.0,6,7.139826422372227,0.2392220421393841,120.0,0.0,1.0,0.2803819444444444,0.26336975273145485,0.03427331887201735,albéniz-isaac-mallorca-op-202-g7t6x5-7ze0.mid
67.0,8,15.09351416384119,0.20069565217391305,120.0,0.0,1.0,0.44787322768974147,0.19791213571117877,0.02529182879377432,albéniz-isaac-navarra-uw7d68i4vxe.mid
60.0,8,9.160269093787099,0.11301192327630896,120.0,0.0,1.0,0.28233305156382077,0.26906474820143883,0.03209459459459459,albéniz-isaac-pavana-capricho-op-12-p8hm3jouhyk.mid
60.0,10,14.081879933908574,0.3814142678347935,120.0,0.0,1.0,0.268,0.25680933852140075,0.023317788141239172,albéniz-isaac-piano-sonata-no-1-op-28-gipvn-u5ml0.mid
51.0,5,10.057118036703224,0.29152630215081626,120.0,0.0,1.0,0.2884390813546127,0.26590909090909093,0.0311284046692607,albéniz-isaac-piano-sonata-no-3-op-68-86wt9mfpots.mid
60.0,7,11.74251968503937,0.27137396902031785,120.0,0.0,1.0,0.31759521561221277,0.21669341894060995,0.01919446192573946,albéniz-isaac-piano-sonata-no-4-op-72-zowurgei-ya.mid
60.0,8,9.493954206328787,0.22941224290708073,120.0,0.0,1.0,0.2892470130591831,0.24019138755980862,0.014724267259341575,albéniz-isaac-piano-sonata-no-5-op-82-8tf9szpsk7i.mid
57.0,7,15.216911764705882,0.31166948538294276,120.0,0.0,1.0,0.4508695652173913,0.16817807089859851,0.01912212081703607,albéniz-isaac-rapsodia-cubana-op-66-a7ajng6v45g.mid
53.0,7,9.542373609381041,0.35191487063144816,120.0,0.0,1.0,0.3177871495906723,0.21230535510824156,0.009260790474615511,albéniz-isaac-recuerdos-de-viaje-op-71-8wt14lasbco.mid
60.0,6,10.94792543595911,0.2849986817822304,120.0,0.0,1.0,0.3021791767554479,0.17454545454545456,0.02371732817037754,albéniz-isaac-serenata-arabe-bjyuidqrphu.mid
60.0,5,11.202053915275995,0.3063806380638064,120.0,0.0,1.0,0.2733050847457627,0.25223214285714285,0.0328042328042328,albéniz-isaac-suite-ancienne-no-1-op-54-nmtn-bnx5e.mid
72.0,8,9.67130228743279,0.2817404676828441,120.0,0.0,1.0,0.36625549172017574,0.17110508690798915,0.008448086508405846,albéniz-isaac-suite-española-no-1-op-47-pssznvi-h2i.mid
72.0,9,14.021331371827879,0.10953729933899906,120.0,0.0,1.0,0.24784625579854208,0.19829059829059828,0.02913907284768212,albéniz-isaac-suite-española-no-2-op-97-rpfr6vlgxyc.mid
28.0,6,8.966805999508237,0.26094109904573876,120.0,0.0,1.0,0.2566074002883229,0.25271542360608257,0.04178674351585014,albéniz-pedro-isla-de-la-cascada-de-aranjuez-op-70-r-tbdpluz4w.mid
48.0,8,12.36,0.2621359223300971,120.0,0.0,1.0,0.3524590163934426,0.24719101123595505,0.04294478527607362,alden-bob-the-american-dancers-rsmdh2zopt0.mid
55.0,9,11.331433624840326,0.41768990634755465,120.0,0.0,1.0,0.46730132450331124,0.20120898100172713,0.025651634257343816,alden-john-carver-souvenir-de-vienne-bacqbfjxh8o.mid
72.0,6,7.191986644407345,0.44939647168059427,120.0,0.0,1.0,0.39276807980049877,0.19798657718120805,0.06102117061021171,alder-ernest-valse-caprice-sq7wzlqvpcs.mid
50.0,8,10.582590815627142,0.36787564766839376,120.0,0.0,1.0,0.37992831541218636,0.22093023255813954,0.03818615751789976,aledo-m-agnes-waltz-3llsigr0t9o.mid
55.0,7,6.166101089480264,0.3708724365658672,120.0,0.0,1.0,0.36472346786248133,0.264480111653873,0.04083665338645418,alexandra-liana-cadenza-for-piano-c4xtojfkdii.mid
66.0,15,11.921916338934572,0.08291348783647617,120.0,0.0,1.0,0.19131455399061034,0.19061247853463079,0.018773833968905838,alexandra-liana-consonances-vi-h3qnbvoqtso.mid
45.0,8,7.36156179923493,0.22878440366972477,120.0,0.0,1.0,0.10723135841405722,0.17300313916986396,0.02027027027027027,alexandra-liana-sonata-for-6-horns-aozab9-ofjw.mid
48.0,8,7.301267068520113,0.5984634047715326,120.0,0.0,1.0,0.2107487922705314,0.17085201793721974,0.025354663447026863,alexandra-liana-symphonic-poem-i4gyoedurfw.mid
61.0,10,9.093313739897134,0.5223820297349709,120.0,0.0,1.0,0.2318840579710145,0.18120351588911426,0.013560223344855092,alexandra-liana-symphony-no-9-jerusalem-ec90hqet7yy.mid
72.0,14,15.460460375435318,0.1305379746835443,120.0,0.0,1.0,0.3762654668166479,0.20178665265370468,0.028113578858588697,alexandra-liana-the-voice-vtryl1ph9yc.mid
59.0,12,15.075140569091838,0.45870066458700665,120.0,0.0,1.0,0.4293647267880942,0.16441851986875683,0.025094381523428824,alexandra-liana-welcome-rich-iymjnxekhyo.mid
64.0,8,11.73913043478261,0.22621082621082622,120.0,0.0,1.0,0.44541910331384016,0.24319727891156462,0.03213242453748783,alferaki-achilles-3-morceaux-op-27-jzar5qgriic.mid
51.0,9,10.264558426532973,0.2569882777276826,120.0,0.0,1.0,0.3931034482758621,0.18461538461538463,0.05922865013774105,alferaki-achilles-3-morceaux-op-30-eptnmjxtmxg.mid
